0.000E+00	8.697E-13
3.000E-01	8.638E-13
6.000E-01	8.583E-13
9.000E-01	8.534E-13
1.200E+00	8.489E-13
1.500E+00	8.460E-13
1.800E+00	8.433E-13
2.100E+00	8.415E-13
2.400E+00	8.398E-13
2.700E+00	8.383E-13
3.000E+00	8.369E-13
3.300E+00	8.356E-13
3.600E+00	8.345E-13
3.900E+00	8.333E-13
4.200E+00	8.323E-13
4.500E+00	8.313E-13
4.800E+00	8.304E-13
5.100E+00	8.295E-13
5.400E+00	8.286E-13
5.700E+00	8.278E-13
6.000E+00	8.270E-13
6.300E+00	8.262E-13
6.600E+00	8.255E-13
6.900E+00	8.248E-13
7.200E+00	8.242E-13
7.500E+00	8.235E-13
7.800E+00	8.229E-13
8.100E+00	8.223E-13
8.400E+00	8.217E-13
8.700E+00	8.212E-13
9.000E+00	8.206E-13
9.300E+00	8.200E-13
9.600E+00	8.195E-13
9.900E+00	8.189E-13
1.020E+01	8.183E-13
1.050E+01	8.178E-13
1.080E+01	8.172E-13
1.110E+01	8.167E-13
1.140E+01	8.161E-13
1.170E+01	8.156E-13
1.200E+01	8.151E-13
1.230E+01	8.146E-13
1.260E+01	8.142E-13
1.290E+01	8.137E-13
1.320E+01	8.131E-13
1.350E+01	8.126E-13
1.380E+01	8.120E-13
1.410E+01	8.115E-13
1.440E+01	8.111E-13
1.470E+01	8.106E-13
1.500E+01	8.101E-13
