1.000E-01	2.033E-01
1.148E-01	2.238E-01
1.318E-01	2.428E-01
1.514E-01	2.600E-01
1.738E-01	2.755E-01
1.995E-01	2.893E-01
2.291E-01	3.015E-01
2.630E-01	3.122E-01
3.020E-01	3.216E-01
3.467E-01	3.300E-01
3.981E-01	3.374E-01
4.571E-01	3.440E-01
5.248E-01	3.501E-01
6.026E-01	3.556E-01
6.918E-01	3.608E-01
7.943E-01	3.656E-01
9.120E-01	3.703E-01
1.047E+00	3.748E-01
1.202E+00	3.791E-01
1.380E+00	3.834E-01
1.585E+00	3.877E-01
1.820E+00	3.920E-01
2.089E+00	3.964E-01
2.399E+00	4.010E-01
2.754E+00	4.058E-01
3.162E+00	4.110E-01
3.631E+00	4.169E-01
4.169E+00	4.235E-01
4.786E+00	4.312E-01
5.495E+00	4.404E-01
6.310E+00	4.515E-01
7.244E+00	4.651E-01
8.318E+00	4.821E-01
9.550E+00	5.033E-01
1.096E+01	5.302E-01
1.259E+01	5.645E-01
1.445E+01	6.086E-01
	
1.000E-01	6.109E-01
1.148E-01	6.540E-01
1.318E-01	6.944E-01
1.514E-01	7.319E-01
1.738E-01	7.668E-01
1.995E-01	7.990E-01
2.291E-01	8.287E-01
2.630E-01	8.563E-01
3.020E-01	8.818E-01
3.467E-01	9.055E-01
3.981E-01	9.276E-01
4.571E-01	9.483E-01
5.248E-01	9.678E-01
6.026E-01	9.863E-01
6.918E-01	1.004E+00
7.943E-01	1.021E+00
9.120E-01	1.037E+00
1.047E+00	1.052E+00
1.202E+00	1.067E+00
1.380E+00	1.082E+00
1.585E+00	1.096E+00
1.820E+00	1.111E+00
2.089E+00	1.125E+00
2.399E+00	1.140E+00
2.754E+00	1.156E+00
3.162E+00	1.173E+00
3.631E+00	1.191E+00
4.169E+00	1.212E+00
4.786E+00	1.236E+00
5.495E+00	1.263E+00
6.310E+00	1.295E+00
7.244E+00	1.334E+00
8.318E+00	1.381E+00
9.550E+00	1.437E+00
1.096E+01	1.507E+00
1.259E+01	1.594E+00
1.445E+01	1.702E+00
	
1.000E-01	2.344E+00
1.148E-01	2.484E+00
1.318E-01	2.627E+00
1.514E-01	2.770E+00
1.738E-01	2.913E+00
1.995E-01	3.053E+00
2.291E-01	3.190E+00
2.630E-01	3.321E+00
3.020E-01	3.446E+00
3.467E-01	3.562E+00
3.981E-01	3.671E+00
4.571E-01	3.770E+00
5.248E-01	3.861E+00
6.026E-01	3.942E+00
6.918E-01	4.016E+00
7.943E-01	4.081E+00
9.120E-01	4.139E+00
1.047E+00	4.192E+00
1.202E+00	4.240E+00
1.380E+00	4.285E+00
1.585E+00	4.328E+00
1.820E+00	4.372E+00
2.089E+00	4.417E+00
2.399E+00	4.465E+00
2.754E+00	4.518E+00
3.162E+00	4.578E+00
3.631E+00	4.646E+00
4.169E+00	4.723E+00
4.786E+00	4.811E+00
5.495E+00	4.912E+00
6.310E+00	5.028E+00
7.244E+00	5.158E+00
8.318E+00	5.305E+00
	
1.000E-01	2.691E+00
1.148E-01	3.004E+00
1.318E-01	3.369E+00
1.514E-01	3.782E+00
1.738E-01	4.238E+00
1.995E-01	4.729E+00
2.291E-01	5.246E+00
2.630E-01	5.777E+00
3.020E-01	6.310E+00
3.467E-01	6.831E+00
3.981E-01	7.328E+00
4.571E-01	7.788E+00
5.248E-01	8.204E+00
6.026E-01	8.569E+00
6.918E-01	8.880E+00
7.943E-01	9.138E+00
9.120E-01	9.347E+00
1.047E+00	9.512E+00
1.202E+00	9.641E+00
1.380E+00	9.743E+00
1.585E+00	9.827E+00
1.820E+00	9.903E+00
2.089E+00	9.979E+00
2.399E+00	1.006E+01
2.754E+00	1.016E+01
3.162E+00	1.028E+01
3.631E+00	1.042E+01
4.169E+00	1.058E+01
4.786E+00	1.076E+01
5.495E+00	1.095E+01
6.310E+00	1.114E+01
7.244E+00	1.132E+01
8.318E+00	1.145E+01
	
1.000E-01	3.085E+00
1.148E-01	3.434E+00
1.318E-01	3.858E+00
1.514E-01	4.358E+00
1.738E-01	4.929E+00
1.995E-01	5.567E+00
2.291E-01	6.260E+00
2.630E-01	6.995E+00
3.020E-01	7.754E+00
3.467E-01	8.520E+00
3.981E-01	9.270E+00
4.571E-01	9.984E+00
5.248E-01	1.065E+01
6.026E-01	1.124E+01
6.918E-01	1.176E+01
7.943E-01	1.219E+01
9.120E-01	1.255E+01
1.047E+00	1.282E+01
1.202E+00	1.303E+01
1.380E+00	1.319E+01
1.585E+00	1.330E+01
1.820E+00	1.339E+01
2.089E+00	1.347E+01
2.399E+00	1.354E+01
2.754E+00	1.363E+01
3.162E+00	1.374E+01
3.631E+00	1.388E+01
4.169E+00	1.405E+01
4.786E+00	1.425E+01
5.495E+00	1.448E+01
6.310E+00	1.472E+01
7.244E+00	1.496E+01
8.318E+00	1.517E+01
	
1.000E-01	3.861E+00
1.148E-01	4.360E+00
1.318E-01	4.945E+00
1.514E-01	5.625E+00
1.738E-01	6.414E+00
1.995E-01	7.323E+00
2.291E-01	8.363E+00
2.630E-01	9.545E+00
3.020E-01	1.088E+01
3.467E-01	1.237E+01
3.981E-01	1.403E+01
4.571E-01	1.585E+01
5.248E-01	1.783E+01
6.026E-01	1.997E+01
6.918E-01	2.224E+01
7.943E-01	2.464E+01
