1.000E+00	2.582E-14
1.500E+00	2.879E-14
2.000E+00	3.194E-14
2.500E+00	3.534E-14
3.000E+00	3.903E-14
3.500E+00	4.303E-14
4.000E+00	4.735E-14
4.500E+00	5.192E-14
5.000E+00	5.661E-14
5.500E+00	6.139E-14
6.000E+00	6.642E-14
6.500E+00	7.193E-14
7.000E+00	7.799E-14
7.500E+00	8.449E-14
8.000E+00	9.125E-14
8.500E+00	9.805E-14
9.000E+00	1.049E-13
9.500E+00	1.121E-13
1.000E+01	1.199E-13
1.050E+01	1.284E-13
1.100E+01	1.374E-13
1.150E+01	1.470E-13
1.200E+01	1.572E-13
1.250E+01	1.685E-13
1.300E+01	1.816E-13
1.350E+01	1.971E-13
1.400E+01	2.158E-13
1.450E+01	2.371E-13
1.500E+01	2.597E-13
	
1.000E+00	1.625E-13
1.500E+00	1.976E-13
2.000E+00	2.311E-13
2.500E+00	2.659E-13
3.000E+00	3.037E-13
3.500E+00	3.425E-13
4.000E+00	3.812E-13
4.500E+00	4.202E-13
5.000E+00	4.600E-13
5.500E+00	5.015E-13
6.000E+00	5.449E-13
6.500E+00	5.887E-13
7.000E+00	6.317E-13
7.500E+00	6.743E-13
8.000E+00	7.171E-13
8.500E+00	7.611E-13
9.000E+00	8.075E-13
9.500E+00	8.567E-13
1.000E+01	9.076E-13
1.050E+01	9.581E-13
1.100E+01	1.007E-12
1.150E+01	1.056E-12
1.200E+01	1.106E-12
1.250E+01	1.158E-12
1.300E+01	1.214E-12
1.350E+01	1.274E-12
1.400E+01	1.339E-12
1.450E+01	1.406E-12
1.500E+01	1.474E-12
	
1.000E+00	6.579E-13
1.500E+00	7.628E-13
2.000E+00	8.743E-13
2.500E+00	9.899E-13
3.000E+00	1.107E-12
3.500E+00	1.226E-12
4.000E+00	1.352E-12
4.500E+00	1.482E-12
5.000E+00	1.611E-12
5.500E+00	1.736E-12
6.000E+00	1.855E-12
6.500E+00	1.973E-12
7.000E+00	2.096E-12
7.500E+00	2.224E-12
8.000E+00	2.352E-12
8.500E+00	2.476E-12
9.000E+00	2.598E-12
9.500E+00	2.726E-12
1.000E+01	2.863E-12
1.050E+01	3.011E-12
1.100E+01	3.172E-12
1.150E+01	3.345E-12
1.200E+01	3.525E-12
1.250E+01	3.718E-12
1.300E+01	3.940E-12
1.350E+01	4.202E-12
1.400E+01	4.499E-12
1.450E+01	4.820E-12
1.500E+01	5.153E-12
