1.000E+00	6.510E-10
1.096E+00	6.520E-10
1.202E+00	6.530E-10
1.318E+00	6.540E-10
1.445E+00	6.550E-10
1.585E+00	6.560E-10
1.738E+00	6.570E-10
1.905E+00	6.570E-10
2.089E+00	6.580E-10
2.291E+00	6.580E-10
2.512E+00	6.590E-10
2.754E+00	6.590E-10
3.020E+00	6.580E-10
3.311E+00	6.580E-10
3.631E+00	6.570E-10
3.981E+00	6.560E-10
4.365E+00	6.540E-10
4.786E+00	6.530E-10
5.248E+00	6.510E-10
5.754E+00	6.490E-10
6.310E+00	6.460E-10
6.918E+00	6.440E-10
7.586E+00	6.410E-10
8.318E+00	6.380E-10
9.120E+00	6.350E-10
1.000E+01	6.320E-10
1.096E+01	6.280E-10
1.202E+01	6.250E-10
1.318E+01	6.210E-10
1.445E+01	6.170E-10
1.585E+01	6.140E-10
1.738E+01	6.100E-10
1.905E+01	6.050E-10
	
1.000E+00	2.220E-10
1.096E+00	2.200E-10
1.202E+00	2.190E-10
1.318E+00	2.170E-10
1.445E+00	2.140E-10
1.585E+00	2.120E-10
1.738E+00	2.100E-10
1.905E+00	2.070E-10
2.089E+00	2.040E-10
2.291E+00	2.010E-10
2.512E+00	1.980E-10
2.754E+00	1.950E-10
3.020E+00	1.910E-10
3.311E+00	1.880E-10
3.631E+00	1.840E-10
3.981E+00	1.810E-10
4.365E+00	1.770E-10
4.786E+00	1.730E-10
5.248E+00	1.690E-10
5.754E+00	1.650E-10
6.310E+00	1.610E-10
6.918E+00	1.570E-10
7.586E+00	1.530E-10
8.318E+00	1.490E-10
9.120E+00	1.460E-10
1.000E+01	1.420E-10
1.096E+01	1.390E-10
1.202E+01	1.350E-10
1.318E+01	1.320E-10
1.445E+01	1.290E-10
1.585E+01	1.260E-10
1.738E+01	1.230E-10
1.905E+01	1.210E-10
	
1.000E+00	1.370E-10
1.096E+00	1.360E-10
1.202E+00	1.350E-10
1.318E+00	1.350E-10
1.445E+00	1.350E-10
1.585E+00	1.350E-10
1.738E+00	1.350E-10
1.905E+00	1.350E-10
2.089E+00	1.350E-10
2.291E+00	1.340E-10
2.512E+00	1.340E-10
2.754E+00	1.330E-10
3.020E+00	1.320E-10
3.311E+00	1.310E-10
3.631E+00	1.290E-10
3.981E+00	1.270E-10
4.365E+00	1.260E-10
4.786E+00	1.240E-10
5.248E+00	1.210E-10
5.754E+00	1.190E-10
6.310E+00	1.170E-10
6.918E+00	1.150E-10
7.586E+00	1.120E-10
8.318E+00	1.100E-10
9.120E+00	1.080E-10
1.000E+01	1.060E-10
1.096E+01	1.040E-10
1.202E+01	1.020E-10
1.318E+01	1.000E-10
1.445E+01	9.800E-11
1.585E+01	9.600E-11
1.738E+01	9.500E-11
1.905E+01	9.300E-11
